respID,qID,altID,obsID,profileID,type,sector,official_rank,size_corrupt,official_use,act_alone,official_gender
52,5,1,260,1018,Official steals public resources,Tax authority,High-level official,Small amount of money,To obtain money for personal use,Shares corrupt funds with officials of same rank,Female
52,5,2,260,596,Official takes bribes,Tax authority,High-level official,Large amount of money,To obtain money for personal use,Shares corrupt funds with higher ranking official,Male
53,1,1,261,116,Official takes bribes,Tax authority,High-level official,Large amount of money,To obtain money for personal use,Keeps all corrupt funds,Male
53,1,2,261,1159,Official gives corrupt favors to family members,Courts,Low-level official,Large amount of money,To obtain money for political candidates or parties,Shares corrupt funds with officials of same rank,Female
53,2,1,262,76,Official takes bribes,Courts,Low-level official,Large amount of money,To obtain money for personal use,Keeps all corrupt funds,Male
53,2,2,262,501,Official takes bribes,Parliament,Low-level official,Small amount of money,To obtain money for personal use,Shares corrupt funds with higher ranking official,Male
53,3,1,263,363,Official steals public resources,Healthcare,Low-level official,Small amount of money,To obtain money for political candidates or parties,Shares corrupt funds with officials of same rank,Male
53,3,2,263,448,Official steals public resources,Tax authority,Low-level official,Large amount of money,To obtain money for political candidates or parties,Shares corrupt funds with officials of same rank,Male
53,4,1,264,158,Official steals public resources,Education,High-level official,Small amount of money,To obtain money for political candidates or parties,Keeps all corrupt funds,Male
53,4,2,264,836,Official takes bribes,Tax authority,High-level official,Large amount of money,To obtain money for personal use,Keeps all corrupt funds,Female
53,5,1,265,756,Official takes bribes,Education,High-level official,Small amount of money,To obtain money for personal use,Keeps all corrupt funds,Female
53,5,2,265,600,Official uses public resources to benefit own firm,Tax authority,High-level official,Large amount of money,To obtain money for personal use,Shares corrupt funds with higher ranking official,Male
54,1,1,266,871,Official takes bribes,Healthcare,High-level official,Small amount of money,To obtain money for political candidates or parties,Keeps all corrupt funds,Female
54,1,2,266,728,Official steals public resources,Education,Low-level official,Small amount of money,To obtain money for personal use,Keeps all corrupt funds,Female
54,2,1,267,1079,Official gives corrupt favors to family members,Tax authority,High-level official,Large amount of money,To obtain money for personal use,Shares corrupt funds with officials of same rank,Female
54,2,2,267,539,Official gives corrupt favors to family members,Tax authority,High-level official,Small amount of money,To obtain money for personal use,Shares corrupt funds with higher ranking official,Male
54,3,1,268,1163,Official steals public resources,Parliament,Low-level official,Large amount of money,To obtain money for political candidates or parties,Shares corrupt funds with officials of same rank,Female
54,3,2,268,621,Official takes bribes,Parliament,Low-level official,Small amount of money,To obtain money for political candidates or parties,Shares corrupt funds with higher ranking official,Male
54,4,1,269,69,Official gives corrupt favors to family members,Education,Low-level official,Large amount of money,To obtain money for personal use,Keeps all corrupt funds,Male
54,4,2,269,736,Official takes bribes,Courts,Low-level official,Small amount of money,To obtain money for personal use,Keeps all corrupt funds,Female
54,5,1,270,78,Official steals public resources,Courts,Low-level official,Large amount of money,To obtain money for personal use,Keeps all corrupt funds,Male
54,5,2,270,262,Official takes kickbacks,Parliament,Low-level official,Small amount of money,To obtain money for personal use,Shares corrupt funds with officials of same rank,Male
55,1,1,271,1418,Official steals public resources,Education,High-level official,Large amount of money,To obtain money for political candidates or parties,Shares corrupt funds with higher ranking official,Female
55,1,2,271,969,Official gives corrupt favors to family members,Education,Low-level official,Small amount of money,To obtain money for personal use,Shares corrupt funds with officials of same rank,Female
55,2,1,272,1200,Official uses public resources to benefit own firm,Tax authority,High-level official,Large amount of money,To obtain money for political candidates or parties,Shares corrupt funds with officials of same rank,Female
55,2,2,272,1187,Official takes kickbacks,Courts,High-level official,Large amount of money,To obtain money for political candidates or parties,Shares corrupt funds with officials of same rank,Female
55,3,1,273,631,Official takes bribes,Healthcare,High-level official,Small amount of money,To obtain money for political candidates or parties,Shares corrupt funds with higher ranking official,Male
55,3,2,273,1005,Official uses public resources to benefit own firm,Law enforcement,High-level official,Small amount of money,To obtain money for personal use,Shares corrupt funds with officials of same rank,Female
55,4,1,274,436,Official takes bribes,Courts,Low-level official,Large amount of money,To obtain money for political candidates or parties,Shares corrupt funds with officials of same rank,Male
55,4,2,274,995,Official uses public resources to benefit own firm,Healthcare,High-level official,Small amount of money,To obtain money for personal use,Shares corrupt funds with officials of same rank,Female
55,5,1,275,319,Official gives corrupt favors to family members,Courts,Low-level official,Large amount of money,To obtain money for personal use,Shares corrupt funds with officials of same rank,Male
55,5,2,275,1105,Official uses public resources to benefit own firm,Parliament,Low-level official,Small amount of money,To obtain money for political candidates or parties,Shares corrupt funds with officials of same rank,Female
